time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.166544328074,-0.0998160724909,12.5075089645,6.21418837297,6.21318990027,0.0,0.43251470822,-0.339010366731,3.50943609084,-0.0483017230433,-0.0831998830003,0.0,484.6162940815617,484.0919602364578,483.16174218347294,483.979287040228
1.3800000000000008,0.194357841119,-0.121981545601,12.7266160626,6.21082602712,6.2090341762,0.0,0.49511469919,-0.400165857042,3.79313643692,-0.0797428908114,-0.0503764494397,0.0,503.33144117457465,505.69797028022117,504.43050855257604,502.1527957109053
1.4400000000000008,0.225716486673,-0.147608772157,12.958579341,6.20613889437,6.20571951959,0.0,0.550474110829,-0.454550487783,3.93838752086,-0.0750558066591,-0.0673865587265,0.0,466.99599319082205,465.66520563529485,465.0740063981219,465.4364251461937
1.5000000000000009,0.26043780846,-0.176565748159,13.1987898669,6.20151141202,6.20154633757,0.0,0.607299583394,-0.511127899736,4.06806682058,-0.0816188579341,-0.0742795088489,0.0,462.2637968901009,461.71677454886344,462.8556429344982,462.33432482619565
1.560000000000001,0.298766719274,-0.20912541965,13.4480597834,6.1967092862,6.19746228474,0.0,0.670751861688,-0.574683735262,4.24017546313,-0.0770448049346,-0.0578882110454,0.0,476.3577437426741,477.60637355964434,475.19931429325345,475.54513637684545
1.620000000000001,0.340463253145,-0.245074626139,13.7015595254,6.19176485656,6.19428276469,0.0,0.719409428993,-0.624023315889,4.20983058506,-0.0961723933965,-0.0446609942968,0.0,413.0034343637436,414.1664327236259,414.622761527603,412.93240220577025
1.680000000000001,0.38545662673,-0.284407811375,13.9568606363,6.18577402591,6.19160167394,0.0,0.780599615588,-0.687637105109,4.29974000899,-0.108445434724,-0.0447325772741,0.0,452.61802145440873,452.6111562925526,453.48192719748033,452.486421473073
1.740000000000001,0.434215595148,-0.327725835038,14.217975307,6.17904499467,6.18872992901,0.0,0.844935768529,-0.75692951411,4.4035318898,-0.120831683074,-0.0549979587808,0.0,458.9731197123495,458.1562519416546,458.1183735105613,457.1214581545062
1.8000000000000012,0.486900288805,-0.375348908402,14.4853452632,6.17204055032,6.1850516857,0.0,0.911523231395,-0.831185949436,4.50820807079,-0.109614490988,-0.0785194812067,0.0,460.58002157097235,458.71300498155205,458.9800596620082,459.8577383782714
1.8600000000000012,0.543205680905,-0.42705642603,14.7544134418,6.16517621032,6.17999678819,0.0,0.965719874961,-0.89294905285,4.4607517166,-0.126296720012,-0.0992926203442,0.0,412.8673249499911,411.0235058455205,411.6183897321298,410.1261234800623
1.9200000000000013,0.603437854859,-0.483255529479,15.0262085725,6.15744201237,6.17394617941,0.0,1.04259450975,-0.9810960852,4.5982719005,-0.134698851588,-0.104138276415,0.0,471.74151301802436,471.3589927023418,470.450346697635,469.78499033132
1.9800000000000013,0.667908917361,-0.544333804069,15.3016896757,6.14939644478,6.16777058895,0.0,1.10696240908,-1.05552630753,4.58424513448,-0.132908700852,-0.100608732075,0.0,424.0530138817966,424.34637803002306,424.8091131786249,424.9451300028744
